Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,17.27299306998727,17.06732948448429 
 01/01  02:00:00,16.487231147439567,16.20598464165285 
 01/01  03:00:00,19.358808652862075,19.47306991899069 
 01/01  04:00:00,19.85617185116002,19.89919243537408 
 01/01  05:00:00,19.76664701852168,19.764093307278445 
 01/01  06:00:00,19.824570657463846,19.832926134500739 
 01/01  07:00:00,19.85674134406461,19.8962804076307 
 01/01  08:00:00,19.825999569109809,19.890038505687238 
 01/01  09:00:00,19.794795611396155,19.835728195039818 
 01/01  10:00:00,19.841415887445167,19.896397024406065 
 01/01  11:00:00,17.825096710245654,17.528060624269697 
 01/01  12:00:00,17.49745679900649,17.602297642791077 
 01/01  13:00:00,17.422497554126076,17.666450119369587 
 01/01  14:00:00,17.405488468003147,17.577137390056167 
 01/01  15:00:00,17.277188258973078,17.09227942406618 
 01/01  16:00:00,16.98124172330386,16.57374542571187 
 01/01  17:00:00,19.581003824214478,19.596055631095934 
 01/01  18:00:00,19.841931084673818,19.878581739235118 
 01/01  19:00:00,19.832922233562365,19.86164199121101 
 01/01  20:00:00,19.79104440713185,19.809366232071608 
 01/01  21:00:00,19.817065012081977,19.871260877442638 
 01/01  22:00:00,19.82102254677939,19.86151918482826 
 01/01  23:00:00,19.82294537906394,19.86033882724191 
 01/01  24:00:00,19.80065539276029,19.80688163145307 
 01/02  01:00:00,17.412088811468857,17.19051747719002 
 01/02  02:00:00,16.852204173576238,16.542649571208878 
 01/02  03:00:00,19.53938865498271,19.58348521325625 
 01/02  04:00:00,19.845912225709705,19.903386660167326 
 01/02  05:00:00,19.842327963970985,19.86870866615029 
 01/02  06:00:00,19.826961312608483,19.872217171310444 
 01/02  07:00:00,19.832144777082286,19.88720064414057 
 01/02  08:00:00,19.824214193691306,19.865429922228317 
 01/02  09:00:00,19.80199216962024,19.819478486110048 
 01/02  10:00:00,19.821414335959937,19.869252659624246 
 01/02  11:00:00,17.92499916719076,17.440639068338748 
 01/02  12:00:00,17.48765490398373,16.8567061428684 
 01/02  13:00:00,17.474819716985473,17.005391860379949 
 01/02  14:00:00,17.44249553563281,17.170521838148554 
 01/02  15:00:00,17.31748551043557,16.975090431457759 
 01/02  16:00:00,17.105557322342308,16.547089777603504 
 01/02  17:00:00,19.603806510907725,19.599420486354125 
 01/02  18:00:00,19.834173104240816,19.88810899666845 
 01/02  19:00:00,19.818185867943116,19.85507384884279 
 01/02  20:00:00,19.795445609675427,19.812999476986133 
 01/02  21:00:00,19.815764311400984,19.864725813622579 
 01/02  22:00:00,19.824398705755209,19.878545476991783 
 01/02  23:00:00,19.8234401066538,19.86130252385866 
 01/02  24:00:00,19.80958268368255,19.82562789942359 
 01/03  01:00:00,17.37222969320307,17.122541255850444 
 01/03  02:00:00,16.798230518678737,16.43783769215514 
 01/03  03:00:00,19.53451120588039,19.570270522622189 
 01/03  04:00:00,19.847629337877586,19.90353138150597 
 01/03  05:00:00,19.841871710804747,19.89223631582732 
 01/03  06:00:00,19.84609424756642,19.88228943084417 
 01/03  07:00:00,19.830268142588186,19.891156215164196 
 01/03  08:00:00,19.829978068875456,19.89329628214258 
 01/03  09:00:00,19.801982577595135,19.822918825764586 
 01/03  10:00:00,19.838306012812269,19.879386518630349 
 01/03  11:00:00,17.84911227478986,17.484877542393606 
 01/03  12:00:00,17.36974791302343,16.82992484425095 
 01/03  13:00:00,17.212117926383884,16.583196517282788 
 01/03  14:00:00,17.161221294027546,16.48718211188588 
 01/03  15:00:00,17.089607691626808,16.401379837805089 
 01/03  16:00:00,16.98845899682493,16.304443705544963 
 01/03  17:00:00,19.614044219023996,19.592708762347056 
 01/03  18:00:00,19.827667891769477,19.885093471023255 
 01/03  19:00:00,19.818672631260378,19.854454099562813 
 01/03  20:00:00,19.793496024450854,19.806166681900863 
 01/03  21:00:00,19.829910357905768,19.869029365511496 
 01/03  22:00:00,19.831960876859886,19.867291680914869 
 01/03  23:00:00,19.824427624103405,19.86193478037216 
 01/03  24:00:00,19.805899693144707,19.81536040014948 
 01/04  01:00:00,17.328980221125464,17.046616373194945 
 01/04  02:00:00,16.67415753395326,16.2881422001102 
 01/04  03:00:00,19.4816692996038,19.542231764593596 
 01/04  04:00:00,19.861357255954958,19.90695574127851 
 01/04  05:00:00,19.856618450896336,19.914756054650789 
 01/04  06:00:00,19.861795111420194,19.89950979122083 
 01/04  07:00:00,19.85222721307511,19.89408352662052 
 01/04  08:00:00,19.8516405454828,19.898830378245174 
 01/04  09:00:00,19.80604726848364,19.814874505042768 
 01/04  10:00:00,19.839741679001283,19.87757438609379 
 01/04  11:00:00,17.5177629419284,17.172863703844717 
 01/04  12:00:00,17.102652492629735,16.556914247965126 
 01/04  13:00:00,17.007770907312087,16.394420651807587 
 01/04  14:00:00,16.89690072609439,16.23501259123397 
 01/04  15:00:00,16.809374199017016,16.123990366169758 
 01/04  16:00:00,16.61082012139739,15.934153654332887 
 01/04  17:00:00,19.52309225824891,19.504768224739615 
 01/04  18:00:00,19.847387362879183,19.904354365553233 
 01/04  19:00:00,19.830875238506104,19.87714501074239 
 01/04  20:00:00,19.800595063619846,19.811257537865119 
 01/04  21:00:00,19.844425519823287,19.893171992566424 
 01/04  22:00:00,19.851947631915665,19.86799565098248 
 01/04  23:00:00,19.84389574054896,19.883084761200484 
 01/04  24:00:00,19.82282882880589,19.823980367801263 
 01/05  01:00:00,16.7365957075931,16.43167607483791 
 01/05  02:00:00,16.017817092624303,15.530508220847457 
 01/05  03:00:00,19.23716342404562,19.32534990929206 
 01/05  04:00:00,19.793272107815875,19.832998139183226 
 01/05  05:00:00,19.863432675207134,19.911423152214078 
 01/05  06:00:00,19.858430227608268,19.88623318416045 
 01/05  07:00:00,19.83079884204083,19.899104007313924 
 01/05  08:00:00,19.82353680948883,19.902771374409725 
 01/05  09:00:00,19.789359569049155,19.817233405258066 
 01/05  10:00:00,19.82247649944877,19.875830864238848 
 01/05  11:00:00,17.85851702272499,17.4199043824263 
 01/05  12:00:00,17.39378098898849,16.812563967893519 
 01/05  13:00:00,17.169129011550873,16.466054863246585 
 01/05  14:00:00,17.1065917066269,16.358277734060289 
 01/05  15:00:00,16.978337818445316,16.227895611008948 
 01/05  16:00:00,16.873724862975935,16.137514641464699 
 01/05  17:00:00,19.594425258777784,19.576332750926917 
 01/05  18:00:00,19.840940204668457,19.875730172034719 
 01/05  19:00:00,19.82115200424081,19.865091288129343 
 01/05  20:00:00,19.826044156694644,19.869766199164375 
 01/05  21:00:00,19.824386338942124,19.861575064594477 
 01/05  22:00:00,19.82280579609087,19.865633850837328 
 01/05  23:00:00,19.824175142904758,19.864567238495888 
 01/05  24:00:00,19.805744096850746,19.83246932542808 
 01/06  01:00:00,17.46566347325539,17.156848687057918 
 01/06  02:00:00,16.857522524324446,16.444765468145329 
 01/06  03:00:00,16.521398319158075,16.047242507988547 
 01/06  04:00:00,16.393575379383984,15.868818694031845 
 01/06  05:00:00,17.758791370895385,17.499270447402993 
 01/06  06:00:00,19.752353047536404,19.777482917388555 
 01/06  07:00:00,19.8530050322628,19.912565443969439 
 01/06  08:00:00,18.74370708311202,18.61482983520702 
 01/06  09:00:00,17.177971930970874,16.764253742915629 
 01/06  10:00:00,16.91592102069046,16.38134319271819 
 01/06  11:00:00,16.920519687835687,16.324878573288346 
 01/06  12:00:00,16.92280445245066,16.26715618173301 
 01/06  13:00:00,16.976556712287605,16.273199245981276 
 01/06  14:00:00,17.00624377788757,16.272573193342198 
 01/06  15:00:00,16.871408016963316,16.154648436239556 
 01/06  16:00:00,16.724474360663579,16.049789572131258 
 01/06  17:00:00,16.99077984314068,16.25751247789004 
 01/06  18:00:00,18.24847272798904,17.856659288989119 
 01/06  19:00:00,19.799062225964929,19.82225542434131 
 01/06  20:00:00,19.827540431051529,19.879109126423118 
 01/06  21:00:00,18.981914199837953,18.791279201106833 
 01/06  22:00:00,17.494866565286956,16.984696277865376 
 01/06  23:00:00,17.05882446351959,16.509714656560953 
 01/06  24:00:00,16.596093329874998,16.11758121551754 
 01/07  01:00:00,16.412749613011998,15.89891319231015 
 01/07  02:00:00,16.317169365881165,15.767488468140252 
 01/07  03:00:00,19.40547037176357,19.435673241479756 
