Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,17.602810052306816,17.270941895858493 
 01/01  02:00:00,16.857515092964165,16.455153542174295 
 01/01  03:00:00,19.307118133446779,19.420653826568669 
 01/01  04:00:00,19.743051291346718,19.787691765411986 
 01/01  05:00:00,19.659700838633979,19.65981618803011 
 01/01  06:00:00,19.700060182075434,19.726621972589159 
 01/01  07:00:00,19.739100752845773,19.794615775198815 
 01/01  08:00:00,19.726570912603785,19.7904457881803 
 01/01  09:00:00,19.68770458366103,19.724262982247255 
 01/01  10:00:00,19.71853790035324,19.760736081293559 
 01/01  11:00:00,18.137699616768598,17.785705196300357 
 01/01  12:00:00,17.767609629776865,17.904182461307597 
 01/01  13:00:00,17.700085164401636,17.95732159730197 
 01/01  14:00:00,17.691496294381488,17.877039957520745 
 01/01  15:00:00,17.585210992859396,17.390414388038879 
 01/01  16:00:00,17.32714469096593,16.83288716006806 
 01/01  17:00:00,19.50823344771039,19.529222274156859 
 01/01  18:00:00,19.72095728917621,19.761229111350848 
 01/01  19:00:00,19.713361033584407,19.74211094950319 
 01/01  20:00:00,19.68914127560221,19.690810332963545 
 01/01  21:00:00,19.712093863483184,19.749497105147328 
 01/01  22:00:00,19.711525008369997,19.75015546590518 
 01/01  23:00:00,19.708543956034946,19.737670003362106 
 01/01  24:00:00,19.690929358170686,19.709584677703835 
 01/02  01:00:00,17.687268764625139,17.343272810380303 
 01/02  02:00:00,17.12813164011114,16.69743718766049 
 01/02  03:00:00,19.456510778431647,19.495180103017419 
 01/02  04:00:00,19.72236872274333,19.780936297300835 
 01/02  05:00:00,19.717249491682226,19.760386595232576 
 01/02  06:00:00,19.729384416689486,19.759755059133228 
 01/02  07:00:00,19.718765915143587,19.764511045504258 
 01/02  08:00:00,19.715318584832155,19.752876145313608 
 01/02  09:00:00,19.68859692871471,19.708879516482719 
 01/02  10:00:00,19.709530404289148,19.749286259644639 
 01/02  11:00:00,18.197386390551988,17.64485037066234 
 01/02  12:00:00,17.755891442627367,17.07992257847654 
 01/02  13:00:00,17.734137331445856,17.176297291175915 
 01/02  14:00:00,17.708418438012055,17.376371818570577 
 01/02  15:00:00,17.600270818902069,17.18510799643905 
 01/02  16:00:00,17.40203526556575,16.730650758819679 
 01/02  17:00:00,19.522171379192466,19.52194801590411 
 01/02  18:00:00,19.719394064951218,19.762405691918756 
 01/02  19:00:00,19.700965704498903,19.75275509364431 
 01/02  20:00:00,19.686377354490106,19.705003308324494 
 01/02  21:00:00,19.71274828481813,19.756444704870569 
 01/02  22:00:00,19.71730818338128,19.758705681793324 
 01/02  23:00:00,19.708574518177167,19.753898519841287 
 01/02  24:00:00,19.692732034004007,19.71821040306785 
 01/03  01:00:00,17.66452032499012,17.273874361892277 
 01/03  02:00:00,17.051069299241428,16.55420704309555 
 01/03  03:00:00,19.436266012246177,19.474522807861069 
 01/03  04:00:00,19.732786715069069,19.78865904686893 
 01/03  05:00:00,19.732780604357904,19.780160061642144 
 01/03  06:00:00,19.728844782538084,19.779683785488687 
 01/03  07:00:00,19.721562782253316,19.789619277654674 
 01/03  08:00:00,19.74096130381691,19.765956065321569 
 01/03  09:00:00,19.698325768955326,19.70932587790824 
 01/03  10:00:00,19.710765069045473,19.756053798660746 
 01/03  11:00:00,18.12846550746378,17.623611493879559 
 01/03  12:00:00,17.632428387094295,16.998093613763009 
 01/03  13:00:00,17.493915658811653,16.681985645219524 
 01/03  14:00:00,17.43677311214777,16.545979829640204 
