Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,16.513446093311555,16.23484695207018 
 01/01  02:00:00,15.83908198431735,15.488025559129053 
 01/01  03:00:00,18.09795773493842,18.20038662027575 
 01/01  04:00:00,18.473615056499115,18.50713287685801 
 01/01  05:00:00,18.38546042729272,18.382967394895134 
 01/01  06:00:00,18.41944187473894,18.43256398594999 
 01/01  07:00:00,18.44506563652705,18.49132042045094 
 01/01  08:00:00,18.434996174801776,18.477857335319148 
 01/01  09:00:00,18.415093976618754,18.437273170159587 
 01/01  10:00:00,18.433060121014337,18.477758922819228 
 01/01  11:00:00,17.1210796394844,16.713992380161075 
 01/01  12:00:00,16.849982257443494,16.898323839791936 
 01/01  13:00:00,16.792276902399889,16.989855672734849 
 01/01  14:00:00,16.795839797171764,16.925760915178956 
 01/01  15:00:00,16.714481678622144,16.444224701152927 
 01/01  16:00:00,16.461595174658254,15.896654906799189 
 01/01  17:00:00,18.283091454497723,18.26898086308178 
 01/01  18:00:00,18.425641667912033,18.479304549451976 
 01/01  19:00:00,18.431094337732298,18.46405488537564 
 01/01  20:00:00,18.400941647623378,18.41562496859588 
 01/01  21:00:00,18.42755450581128,18.45670593547038 
 01/01  22:00:00,18.42479944480349,18.470627459098716 
 01/01  23:00:00,18.431115755984878,18.4663501553165 
 01/01  24:00:00,18.412045188395625,18.43554479804685 
 01/02  01:00:00,16.602997469702396,16.309481133608416 
 01/02  02:00:00,16.112947961349876,15.725641512363165 
 01/02  03:00:00,18.21478052544935,18.247353915692565 
 01/02  04:00:00,18.446437509189069,18.48103234279095 
 01/02  05:00:00,18.448120704993359,18.49166640038742 
 01/02  06:00:00,18.44399064744595,18.48458806528401 
 01/02  07:00:00,18.44085216354063,18.47408663217895 
 01/02  08:00:00,18.433457705451077,18.486469156925624 
 01/02  09:00:00,18.40235919634164,18.42705714803295 
 01/02  10:00:00,18.42714775169624,18.45660211953609 
 01/02  11:00:00,17.182841869696909,16.586543029131854 
 01/02  12:00:00,16.832051381257974,16.09764279885752 
 01/02  13:00:00,16.830884573712717,16.234974503919476 
 01/02  14:00:00,16.818547815888814,16.449320607362695 
 01/02  15:00:00,16.71625295357034,16.274872898190073 
 01/02  16:00:00,16.521963372247343,15.825236487277092 
 01/02  17:00:00,18.297179511413206,18.264231151796964 
 01/02  18:00:00,18.422083154318359,18.468509838077578 
 01/02  19:00:00,18.42472539860084,18.45872544553804 
 01/02  20:00:00,18.40400273835524,18.430187022940964 
