Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,15.75021905565309,15.485032298935338 
 01/01  02:00:00,14.999631136978165,14.528878482993946 
 01/01  03:00:00,18.384469510580759,18.464172851707187 
 01/01  04:00:00,18.900747866130958,18.966100132021386 
 01/01  05:00:00,18.783828464625377,18.779009861366885 
 01/01  06:00:00,18.84915260071695,18.865999225614414 
 01/01  07:00:00,18.88303731934151,18.948685537905825 
 01/01  08:00:00,18.872429046106065,18.933834891229414 
 01/01  09:00:00,18.863163732224245,18.950603127646667 
 01/01  10:00:00,18.880562320883365,18.948796561643407 
 01/01  11:00:00,16.44641606178114,15.84728616915899 
 01/01  12:00:00,16.31849611409846,15.881843261908914 
 01/01  13:00:00,16.200451450189289,15.90293496474644 
 01/01  14:00:00,16.19269896547155,15.809074835731093 
 01/01  15:00:00,16.05867578555379,15.340378869064049 
 01/01  16:00:00,15.7186693863056,14.799908132525453 
 01/01  17:00:00,18.61130558463817,18.577373396307743 
 01/01  18:00:00,18.86169954441852,18.92880842353597 
 01/01  19:00:00,18.86083817154752,18.922438776233876 
 01/01  20:00:00,18.812156075655716,18.84231034038958 
 01/01  21:00:00,18.840584464212826,18.906383112144007 
 01/01  22:00:00,18.858792232918785,18.913046074663126 
 01/01  23:00:00,18.857563913477738,18.915252643921066 
 01/01  24:00:00,18.82387831000348,18.851985256827875 
 01/02  01:00:00,15.950822256389035,15.660181608687085 
 01/02  02:00:00,15.49486903027985,14.993531015413592 
 01/02  03:00:00,18.57354528460393,18.58224959472188 
 01/02  04:00:00,18.881911984512695,18.93998141451128 
 01/02  05:00:00,18.866246431100845,18.935631872262339 
 01/02  06:00:00,18.86352366577041,18.924541703697157 
 01/02  07:00:00,18.86545594796322,18.909626207357158 
 01/02  08:00:00,18.854207348108884,18.90644200824012 
 01/02  09:00:00,18.822207567575434,18.851213282762119 
 01/02  10:00:00,18.85408304600834,18.915896217818223 
 01/02  11:00:00,16.623072703817383,15.837033529126034 
 01/02  12:00:00,16.307117230454958,15.226730088680533 
 01/02  13:00:00,16.28362044577377,15.349407439774769 
 01/02  14:00:00,16.250311238603936,15.479653164087614 
