Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,16.50109200276005,16.21899007693804 
 01/01  02:00:00,15.704706222711725,15.278991986826796 
 01/01  03:00:00,18.842363809944627,18.944459200827958 
 01/01  04:00:00,19.309415936849029,19.337103554469324 
 01/01  05:00:00,19.252628923616919,19.254188015084546 
 01/01  06:00:00,19.30345389471173,19.32752549603736 
 01/01  07:00:00,19.345474047175246,19.423138430204675 
 01/01  08:00:00,19.339368557012436,19.40006054600206 
 01/01  09:00:00,19.297331151742257,19.328443299341438 
 01/01  10:00:00,19.336600327132044,19.407336636028526 
 01/01  11:00:00,16.970507597285868,16.617767087403565 
 01/01  12:00:00,16.681608629943164,16.632228946660339 
 01/01  13:00:00,16.578435693907595,16.662712535279647 
 01/01  14:00:00,16.56322741217862,16.563353060998364 
 01/01  15:00:00,16.41220158435776,16.08779378769657 
 01/01  16:00:00,16.092803471562314,15.573139272672722 
 01/01  17:00:00,19.048890186914475,19.054663836777743 
 01/01  18:00:00,19.343813552276758,19.36696015346496 
 01/01  19:00:00,19.33441299777632,19.37371773624243 
 01/01  20:00:00,19.336277279102935,19.379711714595766 
 01/01  21:00:00,19.315886492078243,19.370045149559368 
 01/01  22:00:00,19.330442688321026,19.375654364359403 
 01/01  23:00:00,19.30945570088629,19.34909381838704 
 01/01  24:00:00,19.29072306417406,19.323291563989039 
 01/02  01:00:00,16.661362995691428,16.35640625829454 
 01/02  02:00:00,16.124511269198587,15.6694992401542 
 01/02  03:00:00,19.031366666834648,19.061394682759908 
 01/02  04:00:00,19.340655837971924,19.41680961575652 
 01/02  05:00:00,19.338271802818569,19.379464568568566 
 01/02  06:00:00,19.33941989993992,19.383869305558819 
 01/02  07:00:00,19.333831115882746,19.400595088442956 
 01/02  08:00:00,19.33234862381317,19.379052564019835 
 01/02  09:00:00,19.283989932816668,19.309052114452304 
 01/02  10:00:00,19.323505716712135,19.368477179432177 
 01/02  11:00:00,17.090436942329477,16.563715909658506 
 01/02  12:00:00,16.671203558136793,15.93486598540424 
 01/02  13:00:00,16.647333029469018,16.059704019523698 
 01/02  14:00:00,16.611542037090989,16.20073206879818 
 01/02  15:00:00,16.473514822584499,15.995078812157015 
 01/02  16:00:00,16.236187514927587,15.569197406664927 
 01/02  17:00:00,19.066105736749063,19.06717043278762 
 01/02  18:00:00,19.344971258831309,19.394254992009608 
 01/02  19:00:00,19.320532749352524,19.387285337099145 
 01/02  20:00:00,19.284801091216246,19.303854337990886 
 01/02  21:00:00,19.328379038072226,19.386453794839555 
 01/02  22:00:00,19.32805667639561,19.377553529183105 
 01/02  23:00:00,19.32270273335758,19.361325355559889 
 01/02  24:00:00,19.299261590375097,19.318004575100845 
 01/03  01:00:00,16.603098039437179,16.256233016460283 
 01/03  02:00:00,16.05401832723284,15.537659301474545 
 01/03  03:00:00,19.020944740529168,19.042701437302829 
 01/03  04:00:00,19.332537704239564,19.42714861674016 
 01/03  05:00:00,19.33652664140296,19.40241217730412 
