Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,14.40572974173117,14.167112199706054 
 01/01  02:00:00,13.73185383092927,13.189416824837256 
 01/01  03:00:00,17.375113640011358,17.451859526557518 
 01/01  04:00:00,17.836710243396607,17.93599092992045 
 01/01  05:00:00,17.734896147802723,17.733949076192535 
 01/01  06:00:00,17.770379230180525,17.820898878909686 
 01/01  07:00:00,17.8465212871388,17.934362791461056 
 01/01  08:00:00,17.8071191223235,17.948406813074166 
 01/01  09:00:00,17.813787976629734,17.918327858709114 
 01/01  10:00:00,17.83006863209154,17.900183988652274 
 01/01  11:00:00,14.870969574319318,14.459804485015893 
 01/01  12:00:00,14.995267987810273,14.527553635096844 
 01/01  13:00:00,14.819340170442923,14.526538510108083 
 01/01  14:00:00,14.802659115485192,14.425909826975673 
 01/01  15:00:00,14.652151642113968,13.962091437951873 
 01/01  16:00:00,14.27462137812968,13.406744964180625 
 01/01  17:00:00,17.545011694254837,17.51759585929951 
 01/01  18:00:00,17.814956551416434,17.91726510371204 
 01/01  19:00:00,17.811768102896836,17.88731782857776 
 01/01  20:00:00,17.80568482329508,17.8671934590571 
 01/01  21:00:00,17.814436739637288,17.882796806143426 
 01/01  22:00:00,17.803037659391174,17.875190317437366 
 01/01  23:00:00,17.80748695857919,17.88340069038904 
 01/01  24:00:00,17.782451249400539,17.804478635776996 
 01/02  01:00:00,14.659558381849159,14.396179175337706 
 01/02  02:00:00,14.33640462794649,13.751644676790117 
 01/02  03:00:00,17.549419249917638,17.555795774832668 
 01/02  04:00:00,17.851343619513896,17.909345250465888 
 01/02  05:00:00,17.822186347432316,17.881208779891418 
 01/02  06:00:00,17.82444515440281,17.882231252712903 
 01/02  07:00:00,17.812024557137329,17.886923975520714 
 01/02  08:00:00,17.802628857735117,17.892566198523097 
 01/02  09:00:00,17.79845207871112,17.875714331039405 
 01/02  10:00:00,17.795613579729428,17.882410246025086 
 01/02  11:00:00,15.106645261248982,14.518318691139392 
 01/02  12:00:00,14.970173918085287,13.929840178056127 
 01/02  13:00:00,14.917167054871179,14.037262085481237 
 01/02  14:00:00,14.872034424869064,14.150198249638294 
 01/02  15:00:00,14.713054230584845,13.93381729971068 
 01/02  16:00:00,14.458536607089116,13.50071948833901 
 01/02  17:00:00,17.57321374165935,17.53052339903928 
 01/02  18:00:00,17.833437210439216,17.89222877553155 
 01/02  19:00:00,17.802450173427837,17.891429287472535 
 01/02  20:00:00,17.769751631025807,17.822496251516655 
 01/02  21:00:00,17.823671539030089,17.87755110475551 
 01/02  22:00:00,17.788809304917529,17.88151484284085 
 01/02  23:00:00,17.814486941501934,17.88798940182415 
 01/02  24:00:00,17.758857387694236,17.82648257811028 
 01/03  01:00:00,14.499757776752423,14.263723900128467 
 01/03  02:00:00,14.201886289487181,13.580443467814194 
 01/03  03:00:00,17.53140449999425,17.52985909913635 
 01/03  04:00:00,17.84460844974893,17.925591373165319 
 01/03  05:00:00,17.82090798490371,17.88568298998168 
 01/03  06:00:00,17.837021098599516,17.899609205266097 
 01/03  07:00:00,17.84663540910791,17.905523032978004 
 01/03  08:00:00,17.817601453492608,17.903292506367337 
 01/03  09:00:00,17.82214789848509,17.915407247735418 
 01/03  10:00:00,17.787666482021487,17.88502693039611 
 01/03  11:00:00,15.060462775960609,14.697892149663954 
 01/03  12:00:00,14.963250259070934,14.064764511771355 
 01/03  13:00:00,14.6939761088612,13.774362628365213 
 01/03  14:00:00,14.657402076377336,13.678883731977856 
 01/03  15:00:00,14.605146467300198,13.606395416069724 
 01/03  16:00:00,14.499582065393505,13.508089172239366 
 01/03  17:00:00,17.598016034011196,17.553399944263285 
 01/03  18:00:00,17.82005798572959,17.887838521060375 
 01/03  19:00:00,17.805149480305916,17.86642901527844 
 01/03  20:00:00,17.766829402444466,17.79676164011167 
 01/03  21:00:00,17.81382819095633,17.86686945467857 
 01/03  22:00:00,17.79355166858995,17.864264751963686 
 01/03  23:00:00,17.806177296580026,17.85919858614122 
 01/03  24:00:00,17.75775821863611,17.826869808883598 
 01/04  01:00:00,14.493041237246012,14.217001765458783 
 01/04  02:00:00,13.979244989139954,13.356382202871146 
 01/04  03:00:00,17.48162171918244,17.510314776355714 
 01/04  04:00:00,17.85104548201894,17.89590367651499 
 01/04  05:00:00,17.843453632195428,17.9066916981836 
 01/04  06:00:00,17.851804129074368,17.900124226003727 
 01/04  07:00:00,17.85105649831773,17.918930783118314 
 01/04  08:00:00,17.83051987449332,17.921743860674604 
 01/04  09:00:00,17.838917584791234,17.89731451525521 
 01/04  10:00:00,17.811926524935367,17.87851914747143 
 01/04  11:00:00,14.449291961026326,14.153551494437576 
 01/04  12:00:00,14.505892944153397,13.57868780834273 
 01/04  13:00:00,14.304741778413927,13.39226444456171 
 01/04  14:00:00,14.191145591562984,13.213471892733472 
 01/04  15:00:00,14.129968069080079,13.125130760501877 
 01/04  16:00:00,13.885856555695519,12.8906021031061 
 01/04  17:00:00,17.524960186735453,17.482327025689594 
 01/04  18:00:00,17.858111513428548,17.926767802815769 
 01/04  19:00:00,17.83555931041354,17.9084367643629 
 01/04  20:00:00,17.77824445498371,17.824432586253779 
 01/04  21:00:00,17.829584900921426,17.920834557149733 
 01/04  22:00:00,17.8182022801995,17.91066016308725 
 01/04  23:00:00,17.828581111278987,17.90435020408624 
 01/04  24:00:00,17.764998313156654,17.81538491609149 
 01/05  01:00:00,13.318221498759942,13.15169286735033 
 01/05  02:00:00,13.00896534227143,12.213556023454265 
 01/05  03:00:00,17.25202725774715,17.277812621529234 
 01/05  04:00:00,17.78447890360448,17.80905096813537 
 01/05  05:00:00,17.839786700765559,17.93241031059567 
 01/05  06:00:00,17.825820620382584,17.926735095932224 
 01/05  07:00:00,17.827883999386218,17.900119075379626 
 01/05  08:00:00,17.816837313693413,17.89166067366829 
 01/05  09:00:00,17.770996974992067,17.801004505468037 
 01/05  10:00:00,17.818032900806434,17.883423760807255 
 01/05  11:00:00,15.25545926717615,14.696151618581436 
 01/05  12:00:00,14.902278128030244,14.035783351796433 
 01/05  13:00:00,14.67132746322562,13.677418606352223 
 01/05  14:00:00,14.601783377687863,13.558571449264895 
 01/05  15:00:00,14.475845912791489,13.417418443541923 
 01/05  16:00:00,14.373676159342674,13.330686446463421 
 01/05  17:00:00,17.5864745322839,17.544532171553656 
 01/05  18:00:00,17.809879026061588,17.887469708526905 
 01/05  19:00:00,17.813139266942856,17.85823991135816 
 01/05  20:00:00,17.80122108673632,17.874095273682359 
 01/05  21:00:00,17.80931602305982,17.84815937100552 
 01/05  22:00:00,17.799410070221133,17.878926676566189 
 01/05  23:00:00,17.802920660871,17.86568744666127 
 01/05  24:00:00,17.78089821155735,17.817436069988135 
 01/06  01:00:00,14.804645077415647,14.439978761441666 
 01/06  02:00:00,14.31472037494049,13.669596628129036 
 01/06  03:00:00,14.001639952240336,13.271220941359918 
 01/06  04:00:00,13.887894091510378,13.105400236256845 
 01/06  05:00:00,15.552141784370632,15.133793365656747 
 01/06  06:00:00,17.789497262386655,17.831653221827798 
 01/06  07:00:00,17.856575862854244,17.922250587307368 
 01/06  08:00:00,16.375393530878225,16.25846357872601 
 01/06  09:00:00,14.704364021776396,14.040307867823789 
 01/06  10:00:00,14.42566123091817,13.643113474786667 
 01/06  11:00:00,14.449992113387973,13.585406292216622 
 01/06  12:00:00,14.44744293583852,13.526509872962859 
 01/06  13:00:00,14.526841419570904,13.565890303227269 
 01/06  14:00:00,14.54406965081011,13.562221262645036 
 01/06  15:00:00,14.388539753719933,13.41953183644771 
 01/06  16:00:00,14.241241303257235,13.309765513011162 
 01/06  17:00:00,14.499671579052734,13.466026883307653 
 01/06  18:00:00,16.003875248072636,15.45017344842445 
 01/06  19:00:00,17.781120282107346,17.805931486711854 
 01/06  20:00:00,17.805405434482606,17.885067895556973 
 01/06  21:00:00,16.721705497358355,16.464493122604574 
 01/06  22:00:00,15.070038474503426,14.266172034445539 
 01/06  23:00:00,14.607426732902141,13.775513584430387 
 01/06  24:00:00,14.15009319035827,13.434161370307905 
 01/07  01:00:00,13.999200637299048,13.243497304282812 
 01/07  02:00:00,13.922915739016855,13.137197157659813 
 01/07  03:00:00,17.511488244800718,17.50369785274418 
 01/07  04:00:00,17.853948425941469,17.910306968901986 
 01/07  05:00:00,17.847722343013606,17.9200591701059 
 01/07  06:00:00,17.84479843124918,17.918397380596539 
 01/07  07:00:00,17.838043520290755,17.894798116953795 
 01/07  08:00:00,17.815932517139637,17.90649983014908 
 01/07  09:00:00,17.780661880106778,17.80473929893911 
 01/07  10:00:00,17.81562396466439,17.858216468159193 
 01/07  11:00:00,15.341100772402055,15.27614875231403 
 01/07  12:00:00,15.134365170450014,15.231548617048059 
 01/07  13:00:00,15.059209358964905,15.18524456867625 
 01/07  14:00:00,15.086920389524586,15.059324396069487 
 01/07  15:00:00,15.080810616231961,14.850135149069719 
 01/07  16:00:00,14.806369315262785,14.29549582853744 
 01/07  17:00:00,17.60121604143136,17.606835189502357 
 01/07  18:00:00,17.816747801918316,17.873109456027174 
 01/07  19:00:00,17.811756006597166,17.861080472311749 
 01/07  20:00:00,17.76689525162355,17.800042618220738 
 01/07  21:00:00,17.830067361264246,17.864937214610366 
 01/07  22:00:00,17.800164469412665,17.863488404772889 
 01/07  23:00:00,17.81285325263905,17.85853411995917 
 01/07  24:00:00,17.76978262659877,17.801891296095236 
 01/08  01:00:00,13.981209007201333,13.994168122912328 
 01/08  02:00:00,13.465725205968468,13.12634131216384 
 01/08  03:00:00,17.336687965296734,17.477851364686019 
 01/08  04:00:00,17.85318492492381,17.93370184711526 
 01/08  05:00:00,17.845588950258894,17.909836954252687 
 01/08  06:00:00,17.86375812219763,17.90957578097146 
 01/08  07:00:00,17.815089365225299,17.942738704489643 
 01/08  08:00:00,17.844012444726649,17.945585156419086 
 01/08  09:00:00,17.781063808029257,17.802992491943774 
 01/08  10:00:00,17.804294101377339,17.909368736599079 
 01/08  11:00:00,14.64294928418703,14.143594785992106 
 01/08  12:00:00,14.626639662292565,13.513121496797151 
 01/08  13:00:00,14.462133014277935,13.324587326494842 
 01/08  14:00:00,14.612553809469912,13.36737658494055 
 01/08  15:00:00,14.640128157596826,13.343819901240114 
 01/08  16:00:00,14.453954203479638,13.166317836523959 
 01/08  17:00:00,17.57778028556008,17.519341284828813 
 01/08  18:00:00,17.827957316611838,17.902427408985895 
 01/08  19:00:00,17.801419342091728,17.879293135091808 
 01/08  20:00:00,17.76730634566593,17.819712157783365 
 01/08  21:00:00,17.808986214053669,17.88362332879226 
 01/08  22:00:00,17.80538567623596,17.894398410316989 
 01/08  23:00:00,17.807774788148899,17.884124714415696 
 01/08  24:00:00,17.796323030140127,17.894231444936673 
 01/09  01:00:00,14.64953254007421,14.299051529866487 
 01/09  02:00:00,14.279921854211299,13.585386632280475 
 01/09  03:00:00,17.537485703354386,17.540230941814046 
 01/09  04:00:00,17.816798795680766,17.9346426575343 
 01/09  05:00:00,17.820429668371639,17.882133038948824 
 01/09  06:00:00,17.82477476747304,17.90810164499829 
 01/09  07:00:00,17.807743637900065,17.907385921881198 
 01/09  08:00:00,17.825486077100395,17.89760490871383 
 01/09  09:00:00,17.768953202108678,17.803574103770644 
 01/09  10:00:00,17.809969889187778,17.86594592453882 
 01/09  11:00:00,15.272925795008133,14.845962439146789 
 01/09  12:00:00,15.076857169352043,14.235425070777137 
 01/09  13:00:00,14.818728696441103,13.948942267736414 
 01/09  14:00:00,14.757785893226327,13.826949641085636 
 01/09  15:00:00,14.697688922514477,13.739679493268945 
 01/09  16:00:00,14.621975931165308,13.666416568122724 
 01/09  17:00:00,17.607981772383817,17.566910727153308 
 01/09  18:00:00,17.808319783934964,17.871867876415118 
 01/09  19:00:00,17.787946605367134,17.862200416826409 
 01/09  20:00:00,17.78709352340656,17.847613639030784 
 01/09  21:00:00,17.799427217809165,17.84351708693012 
 01/09  22:00:00,17.795564215528729,17.84458067450354 
 01/09  23:00:00,17.793336208871574,17.829966343728566 
 01/09  24:00:00,17.77336033192941,17.804189432019137 
 01/10  01:00:00,15.29122122963997,14.941818280976613 
 01/10  02:00:00,14.92994522810324,14.335310858976044 
 01/10  03:00:00,17.61817004822742,17.60725499243177 
 01/10  04:00:00,17.79766546946064,17.87094384199814 
 01/10  05:00:00,17.81413506158526,17.85294858071161 
 01/10  06:00:00,17.801901617616417,17.874756627673265 
 01/10  07:00:00,17.800086377389087,17.86990719792442 
 01/10  08:00:00,17.818393986327956,17.88293768053103 
 01/10  09:00:00,17.796528057083259,17.851036332786813 
 01/10  10:00:00,17.791297543703615,17.85418090585099 
 01/10  11:00:00,15.481141402189195,15.182349078978291 
 01/10  12:00:00,15.332280474938223,14.655313959697708 
 01/10  13:00:00,15.250598334275829,14.524224654180733 
 01/10  14:00:00,15.220052226712447,14.43825023778612 
 01/10  15:00:00,15.041066428331665,14.247687511009227 
 01/10  16:00:00,14.855323480396337,14.08167656731053 
 01/10  17:00:00,17.621402541358849,17.60281610088345 
 01/10  18:00:00,17.817244440686808,17.84863793252594 
 01/10  19:00:00,17.801251311777933,17.870566209496887 
 01/10  20:00:00,17.77353619288174,17.787967836405757 
 01/10  21:00:00,17.80256519053072,17.89176181102964 
 01/10  22:00:00,17.812141164775956,17.880063581163676 
 01/10  23:00:00,17.824012299247614,17.893365622573115 
 01/10  24:00:00,17.77094960146353,17.797713238274534 
 01/11  01:00:00,13.920305604274065,13.874807202329017 
 01/11  02:00:00,13.508062901406352,12.97366201086124 
 01/11  03:00:00,17.31022360431717,17.40412584954361 
 01/11  04:00:00,17.807267314194136,17.82637258499392 
 01/11  05:00:00,17.86454169642867,17.911164483414475 
 01/11  06:00:00,17.830303112622294,17.90555929407681 
 01/11  07:00:00,17.82471118361421,17.91456916364062 
 01/11  08:00:00,17.83160264587852,17.913790429502627 
 01/11  09:00:00,17.75052409940911,17.797028937623119 
 01/11  10:00:00,17.791831114310484,17.85777344792566 
 01/11  11:00:00,15.387632671336405,14.944375605886855 
 01/11  12:00:00,15.225194995810508,14.337933175525706 
 01/11  13:00:00,15.074290969867687,14.147663031432753 
 01/11  14:00:00,14.990764236062159,14.008125129967434 
 01/11  15:00:00,14.88893943622038,13.887410532155077 
 01/11  16:00:00,14.771994442926293,13.779764625356176 
 01/11  17:00:00,17.61868035070217,17.57375931874452 
 01/11  18:00:00,17.802669566282235,17.86522744926012 
 01/11  19:00:00,17.79555536873592,17.869220938642806 
 01/11  20:00:00,17.751313575284855,17.79824606825891 
 01/11  21:00:00,17.79911916709553,17.860898600650125 
 01/11  22:00:00,17.799327303588976,17.860990379414149 
 01/11  23:00:00,17.799182033443324,17.887382514063377 
 01/11  24:00:00,17.772773062569415,17.81075918877876 
 01/12  01:00:00,14.441376652410586,14.20931622872223 
 01/12  02:00:00,14.2291908606524,13.51236355585894 
 01/12  03:00:00,17.52676479066137,17.53078694336252 
 01/12  04:00:00,17.83185322473559,17.899007307767137 
 01/12  05:00:00,17.81172806342102,17.89896985504599 
 01/12  06:00:00,17.824773805053526,17.89763780839589 
 01/12  07:00:00,17.810316884224464,17.893853281495585 
 01/12  08:00:00,17.805936368672918,17.868118781549428 
 01/12  09:00:00,17.757287801967768,17.804838911684916 
 01/12  10:00:00,17.8010897644359,17.856152719126205 
 01/12  11:00:00,15.666592954795752,15.232942477048763 
 01/12  12:00:00,15.599185836140532,14.868799734977572 
 01/12  13:00:00,15.393835002232367,15.120934091018143 
 01/12  14:00:00,15.228897510770097,14.70918366509409 
 01/12  15:00:00,15.144478777561546,14.71959011146889 
 01/12  16:00:00,14.97341971500102,14.333061071257888 
 01/12  17:00:00,17.633533121902518,17.608082593948298 
 01/12  18:00:00,17.79225388365019,17.856177327407239 
 01/12  19:00:00,17.792998648350783,17.852977994897015 
