Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,14.511526691901333,14.396619483473679 
 01/01  02:00:00,13.926444268776458,13.496984710606086 
 01/01  03:00:00,17.418605543932779,17.489722602356417 
 01/01  04:00:00,17.90086100942733,17.97320606701423 
 01/01  05:00:00,17.7823145730772,17.783381389733138 
 01/01  06:00:00,17.830712091626599,17.885347798301888 
 01/01  07:00:00,17.90072075520534,17.94486756927683 
 01/01  08:00:00,17.859316103769915,17.961815364179907 
 01/01  09:00:00,17.879683308903546,17.944797107863516 
 01/01  10:00:00,17.849720621398967,17.93983507298148 
 01/01  11:00:00,14.941396562196325,14.715492015827583 
 01/01  12:00:00,15.092207795589513,14.857713488333136 
 01/01  13:00:00,14.91515508434027,14.877969675774882 
 01/01  14:00:00,14.904800978735107,14.791579680383368 
 01/01  15:00:00,14.752471992168513,14.333738054205672 
 01/01  16:00:00,14.378892001210178,13.788690990809132 
 01/01  17:00:00,17.59287438516447,17.580652785373205 
 01/01  18:00:00,17.86386938184137,17.939641200572468 
 01/01  19:00:00,17.881772581423136,17.91838963748873 
 01/01  20:00:00,17.864583597879745,17.9417201413945 
 01/01  21:00:00,17.845363317054045,17.941697708783964 
 01/01  22:00:00,17.85978344532009,17.910861147735756 
 01/01  23:00:00,17.837025532905654,17.893156840767277 
 01/01  24:00:00,17.820578091842465,17.836759252024359 
 01/02  01:00:00,14.764493422074914,14.615306289426045 
 01/02  02:00:00,14.54905038825321,14.000002588850946 
 01/02  03:00:00,17.604389696103234,17.604185991315555 
 01/02  04:00:00,17.88758719286944,17.91401890894162 
 01/02  05:00:00,17.882821555264465,17.933242294633716 
 01/02  06:00:00,17.857628891178004,17.931521632320007 
 01/02  07:00:00,17.844061550932819,17.937184929768564 
 01/02  08:00:00,17.847094580254934,17.943880337264099 
 01/02  09:00:00,17.864073286972475,17.922788425236179 
 01/02  10:00:00,17.831871226433959,17.894735195303498 
 01/02  11:00:00,15.15534427824604,14.760535289423093 
 01/02  12:00:00,15.064595429797615,14.24361515082833 
 01/02  13:00:00,15.00278481240085,14.368311912713102 
 01/02  14:00:00,14.962370156192787,14.49499066992376 
 01/02  15:00:00,14.811135620433625,14.289030668643595 
 01/02  16:00:00,14.559966165965236,13.863127449128513 
 01/02  17:00:00,17.621870083981635,17.607381682173619 
 01/02  18:00:00,17.876094405507236,17.91760170120761 
 01/02  19:00:00,17.861089194575649,17.91966462802789 
 01/02  20:00:00,17.825015711088068,17.85116034661425 
 01/02  21:00:00,17.859242127746108,17.916955968021946 
 01/02  22:00:00,17.84234208049411,17.915684346909914 
 01/02  23:00:00,17.86593806954872,17.922203595358309 
 01/02  24:00:00,17.807056703605914,17.867716790336894 
 01/03  01:00:00,14.634197236271599,14.503917154647639 
 01/03  02:00:00,14.359044269317561,13.871512698090953 
 01/03  03:00:00,17.579540444668568,17.58475928509788 
 01/03  04:00:00,17.87398359672156,17.972405085938584 
 01/03  05:00:00,17.850620681135124,17.935196017574684 
 01/03  06:00:00,17.886931279947,17.931172169275155 
 01/03  07:00:00,17.86627969607504,17.934213392095669 
 01/03  08:00:00,17.875658777829345,17.96967680040271 
 01/03  09:00:00,17.874700640143865,17.92502347302059 
 01/03  10:00:00,17.86036665292766,17.93773863780271 
 01/03  11:00:00,15.198551179484852,14.937045277131645 
 01/03  12:00:00,15.123768017906653,14.37049978241592 
 01/03  13:00:00,14.859856201844448,14.105356679635883 
 01/03  14:00:00,14.826301842573276,14.021930515556202 
 01/03  15:00:00,14.775291983800983,13.957349441023075 
 01/03  16:00:00,14.670038059692225,13.86862942482834 
 01/03  17:00:00,17.653399927420215,17.613888420423544 
 01/03  18:00:00,17.86003514003187,17.93173484786373 
 01/03  19:00:00,17.846996970865257,17.908133143377584 
 01/03  20:00:00,17.808325644607316,17.831494839342946 
 01/03  21:00:00,17.850840611325098,17.91120274307207 
 01/03  22:00:00,17.839019589415906,17.917205744243554 
 01/03  23:00:00,17.84958054461454,17.921078082571378 
 01/03  24:00:00,17.832561098640885,17.851947744581083 
 01/04  01:00:00,14.651413442563176,14.446122197547905 
 01/04  02:00:00,14.143442670288462,13.650042318493132 
 01/04  03:00:00,17.544434364816796,17.560325606491653 
 01/04  04:00:00,17.888136597626909,17.955436037623568 
 01/04  05:00:00,17.883472930247977,17.961550730283045 
 01/04  06:00:00,17.90250338953455,17.953877079374477 
 01/04  07:00:00,17.875496873974087,17.949643860589135 
 01/04  08:00:00,17.879300737020658,17.966970425196043 
 01/04  09:00:00,17.855754805833706,17.937427043361028 
 01/04  10:00:00,17.876729118741449,17.96372087729048 
 01/04  11:00:00,14.579721250989867,14.421949744415342 
 01/04  12:00:00,14.680717585951126,13.907827726114217 
 01/04  13:00:00,14.479178724320687,13.73521784013954 
 01/04  14:00:00,14.37199203758789,13.571077804375529 
 01/04  15:00:00,14.311799279829526,13.489317980776569 
 01/04  16:00:00,14.073045290760794,13.26521208405585 
 01/04  17:00:00,17.575481017246476,17.55039186124518 
 01/04  18:00:00,17.88176045370288,17.953821946061006 
 01/04  19:00:00,17.87509793618763,17.94651082870721 
 01/04  20:00:00,17.82261026534648,17.861138837032287 
 01/04  21:00:00,17.883253222926024,17.93793231772963 
 01/04  22:00:00,17.883132121378976,17.958375738073479 
 01/04  23:00:00,17.888850667716839,17.93637123379989 
 01/04  24:00:00,17.813363459511046,17.87709412239036 
 01/05  01:00:00,13.39606795421566,13.429178842108373 
 01/05  02:00:00,13.20071242700615,12.560836646200262 
