Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,17.057238604399964,16.78595278291338 
 01/01  02:00:00,16.36193834563022,16.0237811469555 
 01/01  03:00:00,18.69051304335741,18.807491122310578 
 01/01  04:00:00,19.078562067807348,19.114516371788669 
 01/01  05:00:00,19.000103011715767,19.002184971212203 
 01/01  06:00:00,19.035265826897225,19.06350906934916 
 01/01  07:00:00,19.07700618099352,19.10478941584298 
 01/01  08:00:00,19.05260632444445,19.12672704990961 
 01/01  09:00:00,19.027399931649638,19.042998165518033 
 01/01  10:00:00,19.041612982258856,19.08674821780857 
 01/01  11:00:00,18.01590684312078,17.27120850554114 
 01/01  12:00:00,17.82087830054436,17.458556888647175 
 01/01  13:00:00,17.78433996944622,17.55144216584786 
 01/01  14:00:00,17.797581483183085,17.481990597071535 
 01/01  15:00:00,17.705095898649306,16.988625330480727 
 01/01  16:00:00,17.43308514431004,16.435729734186837 
 01/01  17:00:00,18.934956126225136,18.873222468391174 
 01/01  18:00:00,19.03267035095461,19.09181494451037 
 01/01  19:00:00,19.032350923449877,19.07676639448129 
 01/01  20:00:00,19.017265755692514,19.032062044065186 
 01/01  21:00:00,19.038552480876569,19.08482804815941 
 01/01  22:00:00,19.039245571432596,19.070389606008079 
 01/01  23:00:00,19.028337083552594,19.083602933312034 
 01/01  24:00:00,19.026136035753756,19.038692118757589 
 01/02  01:00:00,17.14829550836356,16.861568483526 
 01/02  02:00:00,16.640899861473579,16.269672133686578 
 01/02  03:00:00,18.820716824742474,18.84977214688113 
 01/02  04:00:00,19.070664970116689,19.110034161185724 
 01/02  05:00:00,19.054223673678785,19.11132899125495 
 01/02  06:00:00,19.050550775912894,19.105723788146194 
 01/02  07:00:00,19.06026595086486,19.093526781126984 
 01/02  08:00:00,19.047113116315275,19.103314804483614 
 01/02  09:00:00,19.017121119374705,19.04707832533046 
 01/02  10:00:00,19.039484158891939,19.086576457100607 
 01/02  11:00:00,18.08883814570745,17.148431977087978 
 01/02  12:00:00,17.825392114739598,16.63161931057782 
 01/02  13:00:00,17.83994439302551,16.7765225662053 
 01/02  14:00:00,17.838931460506406,16.996036599233464 
 01/02  15:00:00,17.726222845683883,16.81409273621064 
 01/02  16:00:00,17.515768581236914,16.353708119283018 
 01/02  17:00:00,18.94526790679286,18.875653158051749 
 01/02  18:00:00,19.033670345507788,19.087381302606276 
 01/02  19:00:00,19.03704275501641,19.072656200565576 
 01/02  20:00:00,19.018530008860496,19.031077877295496 
 01/02  21:00:00,19.036257797647435,19.079120582774899 
 01/02  22:00:00,19.031178107280359,19.0771870628689 
 01/02  23:00:00,19.036556980279028,19.08904986154409 
 01/02  24:00:00,19.031930978095944,19.036813206842767 
 01/03  01:00:00,17.1230388121395,16.789869200420499 
 01/03  02:00:00,16.60616921610024,16.174731092027757 
 01/03  03:00:00,18.813472292327935,18.836652543299146 
 01/03  04:00:00,19.05983403638261,19.107524482746336 
 01/03  05:00:00,19.05516333391523,19.100501973284833 
 01/03  06:00:00,19.06103228868391,19.11772328832675 
 01/03  07:00:00,19.066395166893366,19.106732562418384 
 01/03  08:00:00,19.05898901379466,19.115588138457836 
 01/03  09:00:00,19.039746806412354,19.051811461924375 
 01/03  10:00:00,19.05766904483504,19.090998158326735 
 01/03  11:00:00,17.586272439611528,17.142817614923133 
 01/03  12:00:00,17.14289667363822,16.555521294163638 
 01/03  13:00:00,17.009422781017116,16.270723448472539 
 01/03  14:00:00,16.958607432001189,16.172148353440169 
 01/03  15:00:00,16.889979252338017,16.078281424266373 
 01/03  16:00:00,16.799521416389909,15.981555621278528 
 01/03  17:00:00,18.891614981693729,18.849121115985534 
 01/03  18:00:00,19.04503129107033,19.09886865359146 
 01/03  19:00:00,19.028823575435724,19.092219397046276 
 01/03  20:00:00,19.027415908691343,19.079393926014647 
 01/03  21:00:00,19.038931134179287,19.072944406540253 
 01/03  22:00:00,19.03866309737465,19.072220821662215 
 01/03  23:00:00,19.044098808391376,19.079960122916618 
 01/03  24:00:00,19.026252309239696,19.047677608304757 
 01/04  01:00:00,17.077879697109645,16.727174747697558 
 01/04  02:00:00,16.49239157016519,16.045516639620858 
 01/04  03:00:00,18.785388369931157,18.81779595802176 
 01/04  04:00:00,19.076596911549353,19.114377113968709 
 01/04  05:00:00,19.063925150771128,19.119918607945608 
