Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,17.11268102094912,16.860055196054306 
 01/01  02:00:00,16.265456535078834,15.837639270873764 
 01/01  03:00:00,19.850937818345146,19.953518944068237 
 01/01  04:00:00,20.367733933103687,20.404583789387425 
 01/01  05:00:00,20.328848576975437,20.327713549412914 
 01/01  06:00:00,20.39177388363563,20.40969501083395 
 01/01  07:00:00,20.438953952321059,20.518419121635036 
 01/01  08:00:00,20.448364201222604,20.529568168979638 
 01/01  09:00:00,20.42264437645398,20.495388805457084 
 01/01  10:00:00,20.419584334430764,20.484463915169458 
 01/01  11:00:00,17.704333603367766,17.246176533067449 
 01/01  12:00:00,17.446989334168785,17.215081746208666 
 01/01  13:00:00,17.318816505846635,17.22766752844602 
 01/01  14:00:00,17.30223835015684,17.123047378006569 
 01/01  15:00:00,17.13034765854601,16.62518459180335 
 01/01  16:00:00,16.755298034630898,16.036992821624428 
 01/01  17:00:00,20.093730558829525,20.08429371446298 
 01/01  18:00:00,20.428921726835868,20.501002115493387 
 01/01  19:00:00,20.406805716105944,20.473233503270735 
 01/01  20:00:00,20.373074177166126,20.388132341078113 
 01/01  21:00:00,20.40016769597007,20.48004911745776 
 01/01  22:00:00,20.421080471394043,20.47246594054928 
 01/01  23:00:00,20.392253746007066,20.456126707854336 
 01/01  24:00:00,20.378690717789398,20.39984200479001 
 01/02  01:00:00,17.300875173036354,17.021299888851407 
 01/02  02:00:00,16.736358355025538,16.28155052766966 
 01/02  03:00:00,20.05559223602743,20.112413937922136 
 01/02  04:00:00,20.44049737957241,20.501053267423538 
 01/02  05:00:00,20.436508344524328,20.49346950323205 
 01/02  06:00:00,20.418815301640647,20.478226365473767 
 01/02  07:00:00,20.432066397361248,20.488420999274227 
 01/02  08:00:00,20.39621970566332,20.476649151658117 
 01/02  09:00:00,20.364016506129678,20.381843620174285 
 01/02  10:00:00,20.407296578772966,20.470010219805809 
 01/02  11:00:00,17.861540351453507,17.22118344036076 
 01/02  12:00:00,17.435148365399564,16.553304883490669 
 01/02  13:00:00,17.397942129084563,16.668617664857533 
 01/02  14:00:00,17.351277231471408,16.781571207417359 
 01/02  15:00:00,17.20181838567264,16.570869682502825 
 01/02  16:00:00,16.951060522209674,16.126367272222877 
 01/02  17:00:00,20.13800439463142,20.106443954752824 
 01/02  18:00:00,20.433569725365627,20.504460886933165 
 01/02  19:00:00,20.40661609599765,20.492406815940606 
 01/02  20:00:00,20.373592159912066,20.399824778632106 
 01/02  21:00:00,20.433749944683926,20.49058566575309 
 01/02  22:00:00,20.418407508681939,20.451649566937854 
 01/02  23:00:00,20.40185473669546,20.469928004608407 
 01/02  24:00:00,20.375689269647567,20.39140647651528 
 01/03  01:00:00,17.223427598375257,16.918008942160399 
 01/03  02:00:00,16.611505046936516,16.09710258396181 
 01/03  03:00:00,20.030155767342636,20.066688926099667 
 01/03  04:00:00,20.445077440927336,20.511260213516729 
