Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,18.209210169992447,17.947085118743858 
 01/01  02:00:00,17.433397829829219,17.10853127370016 
 01/01  03:00:00,20.05106681902219,20.16147796152093 
 01/01  04:00:00,20.537356383549125,20.567615243414154 
 01/01  05:00:00,20.43940018295837,20.44208836244721 
 01/01  06:00:00,20.48049327012918,20.496215928062275 
 01/01  07:00:00,20.530373274912035,20.557140747243229 
 01/01  08:00:00,20.503292424260196,20.56656349146483 
 01/01  09:00:00,20.469351895268674,20.492404615760607 
 01/01  10:00:00,20.496776970675869,20.543264566096 
 01/01  11:00:00,19.01750354189312,18.44377931261009 
 01/01  12:00:00,18.692920496854656,18.56727210820861 
 01/01  13:00:00,18.635584046596173,18.62954725260829 
 01/01  14:00:00,18.63077760007145,18.549568306299429 
 01/01  15:00:00,18.541445003110704,18.040103464991597 
 01/01  16:00:00,18.282259101692476,17.52285345189201 
 01/01  17:00:00,20.31996736692318,20.287410202373829 
 01/01  18:00:00,20.49049229332546,20.549743556425385 
 01/01  19:00:00,20.48611568622153,20.536039407945798 
 01/01  20:00:00,20.457450226239719,20.471604370051858 
 01/01  21:00:00,20.486463692189397,20.536194146096933 
 01/01  22:00:00,20.490216042059737,20.53559616723505 
 01/01  23:00:00,20.487701731804028,20.53594582406761 
 01/01  24:00:00,20.47160855987829,20.482439001311918 
 01/02  01:00:00,18.315306560264355,18.036125170067657 
 01/02  02:00:00,17.731143958918247,17.3799526804108 
 01/02  03:00:00,20.207480965649496,20.252020631689214 
 01/02  04:00:00,20.513102589148219,20.55203998977928 
 01/02  05:00:00,20.512601025631456,20.54035831905712 
 01/02  06:00:00,20.516148833642114,20.55399280648909 
 01/02  07:00:00,20.51065399368172,20.549519555435905 
 01/02  08:00:00,20.488682823652927,20.563619074630347 
 01/02  09:00:00,20.465580948192519,20.49089615519637 
 01/02  10:00:00,20.482230764571985,20.535740572701405 
 01/02  11:00:00,19.09233103489048,18.321145265883659 
 01/02  12:00:00,18.685225291950297,17.73419920804637 
 01/02  13:00:00,18.673899502113927,17.864177090927936 
 01/02  14:00:00,18.65417036878897,18.064189329285534 
 01/02  15:00:00,18.540799242733394,17.854985979979494 
 01/02  16:00:00,18.330614417713897,17.400125183082467 
 01/02  17:00:00,20.328726903914644,20.27886322742907 
 01/02  18:00:00,20.501141662067718,20.55308786793528 
 01/02  19:00:00,20.4829686536795,20.53601942563239 
 01/02  20:00:00,20.463598107907857,20.484013649080695 
 01/02  21:00:00,20.491038274457904,20.545214787264706 
 01/02  22:00:00,20.48598678724116,20.538846679714199 
 01/02  23:00:00,20.484163574920765,20.53719030505924 
 01/02  24:00:00,20.47491617214014,20.5002853575623 
 01/03  01:00:00,18.290265594399889,17.97620381461303 
 01/03  02:00:00,17.694208874527257,17.285043617395254 
 01/03  03:00:00,20.19714187449084,20.248016669983686 
 01/03  04:00:00,20.515937668201617,20.567441229892226 
 01/03  05:00:00,20.519480667331839,20.553853388319096 
 01/03  06:00:00,20.516277841401615,20.54769627529695 
 01/03  07:00:00,20.510336145652276,20.568224978588707 
 01/03  08:00:00,20.5105343856899,20.54722453214515 
 01/03  09:00:00,20.476977575183619,20.494155413927897 
 01/03  10:00:00,20.48526553632086,20.546066727350877 
 01/03  11:00:00,18.74709830514612,18.324466298464114 
 01/03  12:00:00,18.31530970170416,17.76667314680344 
 01/03  13:00:00,18.09395594419831,17.40146174245097 
 01/03  14:00:00,18.033911487424324,17.286609569248485 
 01/03  15:00:00,17.95597792897302,17.1785962905175 
 01/03  16:00:00,17.846481030869094,17.07728601458288 
 01/03  17:00:00,20.295105219211118,20.261549350452769 
 01/03  18:00:00,20.49177372693233,20.542239434547036 
 01/03  19:00:00,20.477362439999348,20.536532536944209 
 01/03  20:00:00,20.481802318724865,20.53695883652142 
 01/03  21:00:00,20.47864310227015,20.52698481264992 
 01/03  22:00:00,20.486103580472574,20.529038250757347 
 01/03  23:00:00,20.48870839336744,20.541100738072225 
 01/03  24:00:00,20.4724151746418,20.488958368805919 
 01/04  01:00:00,18.239672932452569,17.89694779478573 
 01/04  02:00:00,17.579387253930738,17.14893376214803 
 01/04  03:00:00,20.144260800299187,20.224513394635033 
 01/04  04:00:00,20.51688177662773,20.563164260598236 
 01/04  05:00:00,20.51355921836763,20.570991148750019 
 01/04  06:00:00,20.520535377269959,20.57467067645002 
 01/04  07:00:00,20.512566829744324,20.564201048907984 
 01/04  08:00:00,20.51481909096944,20.55405204643551 
 01/04  09:00:00,20.47492191418419,20.49004269274218 
 01/04  10:00:00,20.501523786182156,20.543084192731933 
 01/04  11:00:00,18.48886808960016,18.067870565132396 
 01/04  12:00:00,18.016823230305599,17.435691418427525 
 01/04  13:00:00,17.934368754146698,17.2491328840723 
 01/04  14:00:00,17.831160973083948,17.09170414180602 
 01/04  15:00:00,17.737549797964925,16.97170587284856 
 01/04  16:00:00,17.55432989371385,16.802022548816976 
 01/04  17:00:00,20.23626591096106,20.20958566427447 
 01/04  18:00:00,20.49707814934001,20.566534220353117 
 01/04  19:00:00,20.500832063125569,20.56043456970777 
 01/04  20:00:00,20.4707440610199,20.479786059530903 
 01/04  21:00:00,20.50144952042507,20.542588757084994 
 01/04  22:00:00,20.504961586057033,20.53657186667942 
 01/04  23:00:00,20.502527178066054,20.555985144653087 
 01/04  24:00:00,20.472840838752668,20.49130995097685 
 01/05  01:00:00,17.767368264287517,17.39586124799451 
 01/05  02:00:00,17.02537273798286,16.499863742387725 
 01/05  03:00:00,19.932862646216866,20.02510847268083 
 01/05  04:00:00,20.462549914531384,20.493019225642287 
 01/05  05:00:00,20.526569550047669,20.570056601012035 
 01/05  06:00:00,20.51361003143164,20.56979543774187 
 01/05  07:00:00,20.49916609816554,20.567763161953743 
 01/05  08:00:00,20.514646473944116,20.563870174318109 
 01/05  09:00:00,20.475294836136045,20.49818222555708 
 01/05  10:00:00,20.488390635571748,20.548392778386928 
 01/05  11:00:00,18.722145048223518,18.240920267042104 
 01/05  12:00:00,18.220340819471035,17.61230709611047 
 01/05  13:00:00,18.01184105346402,17.257541447063625 
 01/05  14:00:00,17.958401424465344,17.13357720473485 
 01/05  15:00:00,17.828042507437855,16.993328605575866 
 01/05  16:00:00,17.722545488476649,16.89926800475955 
 01/05  17:00:00,20.277517045094709,20.245561237864015 
 01/05  18:00:00,20.49465204346771,20.556838597564118 
 01/05  19:00:00,20.481273003109548,20.53287308884363 
 01/05  20:00:00,20.48198367366663,20.54045035939108 
 01/05  21:00:00,20.48175385259738,20.536149016815835 
 01/05  22:00:00,20.485630156204338,20.520925519093159 
 01/05  23:00:00,20.484006232894474,20.53034898063192 
 01/05  24:00:00,20.47463411106402,20.50008526024123 
 01/06  01:00:00,18.335779443360388,17.967407732587778 
 01/06  02:00:00,17.71252704020938,17.255559190667463 
 01/06  03:00:00,17.373139474307558,16.84051436476563 
