Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,16.091119423003656,15.832479650357449 
 01/01  02:00:00,15.331988241243007,14.932225870944717 
 01/01  03:00:00,18.37732725947695,18.477685051295347 
 01/01  04:00:00,18.880177254235059,18.941824186001808 
 01/01  05:00:00,18.762933286806164,18.761483697446189 
 01/01  06:00:00,18.817570610582285,18.827261017471945 
 01/01  07:00:00,18.84620229884928,18.919873391645035 
 01/01  08:00:00,18.86289724576085,18.910355597756575 
 01/01  09:00:00,18.81430024307346,18.836124851162177 
 01/01  10:00:00,18.83676488018036,18.91144215058667 
 01/01  11:00:00,16.62765777717439,16.237172100997524 
 01/01  12:00:00,16.394345441270756,16.28916544135298 
 01/01  13:00:00,16.295418247113685,16.331014469050279 
 01/01  14:00:00,16.28911937265986,16.23615582803024 
 01/01  15:00:00,16.154806360447294,15.761061660357314 
 01/01  16:00:00,15.842671352299142,15.254623271353236 
 01/01  17:00:00,18.582289393189137,18.586957606248214 
 01/01  18:00:00,18.84831873557608,18.901113024908505 
 01/01  19:00:00,18.838816260204607,18.87345978248996 
 01/01  20:00:00,18.79342572650701,18.819631955249599 
 01/01  21:00:00,18.824818846491298,18.871126639170105 
 01/01  22:00:00,18.815730838304448,18.86848179845645 
 01/01  23:00:00,18.830641769782546,18.873066820249876 
 01/01  24:00:00,18.797965974296348,18.83575133601169 
 01/02  01:00:00,16.26504514673116,15.990019522750277 
 01/02  02:00:00,15.75888506849451,15.33202166552039 
 01/02  03:00:00,18.557379276954216,18.57550806286494 
 01/02  04:00:00,18.845543180174404,18.90198153970112 
 01/02  05:00:00,18.83624899246642,18.893132940188687 
 01/02  06:00:00,18.84045670210937,18.89711632355358 
 01/02  07:00:00,18.836424222595487,18.89779657401297 
 01/02  08:00:00,18.834908464386936,18.882064753764124 
 01/02  09:00:00,18.790426023799357,18.824575246164458 
 01/02  10:00:00,18.830701882144216,18.873908923251539 
 01/02  11:00:00,16.76982902817364,16.193738731459427 
 01/02  12:00:00,16.38730396022394,15.594520939047655 
 01/02  13:00:00,16.36726925258393,15.724774072116463 
 01/02  14:00:00,16.33657748861654,15.872286405490879 
 01/02  15:00:00,16.20158812323099,15.671455264502577 
 01/02  16:00:00,15.979068634077697,15.24305566056422 
 01/02  17:00:00,18.606518306009634,18.58493100632817 
 01/02  18:00:00,18.837290169325919,18.890099933135276 
 01/02  19:00:00,18.826010734893175,18.884128708532729 
 01/02  20:00:00,18.79090999100722,18.823902507064206 
 01/02  21:00:00,18.837081875986685,18.87290535235079 
 01/02  22:00:00,18.831378547711855,18.8696847697411 
 01/02  23:00:00,18.831307233765164,18.873316215252645 
 01/02  24:00:00,18.809583742726227,18.82203060395237 
 01/03  01:00:00,16.210222604063917,15.890938290762712 
 01/03  02:00:00,15.687027812268778,15.201109581594404 
 01/03  03:00:00,18.546438419006394,18.572043861461525 
 01/03  04:00:00,18.866642742051455,18.91313347083244 
 01/03  05:00:00,18.836992099019314,18.91400185164056 
 01/03  06:00:00,18.847043166019838,18.897254809003657 
 01/03  07:00:00,18.853160801767215,18.918009667583278 
 01/03  08:00:00,18.863976676123334,18.906689168289508 
 01/03  09:00:00,18.80809643330813,18.827496988968627 
 01/03  10:00:00,18.840810831103377,18.887485023875909 
 01/03  11:00:00,16.712165737921727,16.272896868446794 
 01/03  12:00:00,16.299377814440697,15.611110322797366 
 01/03  13:00:00,16.12302597885354,15.348301070786228 
 01/03  14:00:00,16.073061307216777,15.249990286333333 
 01/03  15:00:00,16.010349534792405,15.170630489641468 
 01/03  16:00:00,15.913943094662017,15.072108618291882 
 01/03  17:00:00,18.623066599566273,18.584818899496136 
 01/03  18:00:00,18.826218961720305,18.895016105593819 
 01/03  19:00:00,18.81886088026865,18.865094037737565 
 01/03  20:00:00,18.817127959486155,18.871960166548545 
 01/03  21:00:00,18.834877777422457,18.86147933048604 
 01/03  22:00:00,18.824975120165463,18.876473597709088 
 01/03  23:00:00,18.83672535419253,18.8890533230177 
 01/03  24:00:00,18.79316105282582,18.82847821963268 
 01/04  01:00:00,16.15917235915812,15.829574605296417 
 01/04  02:00:00,15.499840325108402,15.0015190142215 
 01/04  03:00:00,18.51140990639233,18.531963219859258 
 01/04  04:00:00,18.85884736078026,18.92417137478165 
 01/04  05:00:00,18.846270573222556,18.906579920310376 
 01/04  06:00:00,18.863055477768737,18.90854677814565 
 01/04  07:00:00,18.856652689345233,18.902828997826054 
 01/04  08:00:00,18.844051977419256,18.93145803077077 
 01/04  09:00:00,18.835312524039688,18.881060446731387 
 01/04  10:00:00,18.82711836192402,18.890447401052517 
 01/04  11:00:00,16.292892174073715,15.88921423835512 
 01/04  12:00:00,15.976906881151927,15.276649707151066 
 01/04  13:00:00,15.865772853546727,15.109593653297276 
 01/04  14:00:00,15.752791761150416,14.946412929314136 
 01/04  15:00:00,15.67633876831314,14.838879841686119 
 01/04  16:00:00,15.465643533182928,14.63673384875683 
 01/04  17:00:00,18.538958258416956,18.5097711770285 
 01/04  18:00:00,18.859952935961716,18.91120393028147 
 01/04  19:00:00,18.833292565221617,18.902652964917995 
 01/04  20:00:00,18.807527389548104,18.81472933225724 
 01/04  21:00:00,18.83558769317415,18.90803376635531 
 01/04  22:00:00,18.860865762076395,18.900728089073554 
 01/04  23:00:00,18.848044717428445,18.903266878319596 
 01/04  24:00:00,18.82400999139871,18.8372696125463 
 01/05  01:00:00,15.448645808022186,15.094827811284479 
 01/05  02:00:00,14.788182854082559,14.162922608392167 
 01/05  03:00:00,18.263082769233834,18.315930632459599 
 01/05  04:00:00,18.798494052029999,18.82894405868175 
 01/05  05:00:00,18.86477522975447,18.90898632257566 
 01/05  06:00:00,18.86937753280315,18.91917093077653 
 01/05  07:00:00,18.843751194479954,18.909827892616808 
 01/05  08:00:00,18.839816367211176,18.889252480942468 
 01/05  09:00:00,18.783750882732258,18.825286723212046 
 01/05  10:00:00,18.83028254783655,18.877486934014649 
 01/05  11:00:00,16.740881864133244,16.209922676016335 
 01/05  12:00:00,16.30532068726088,15.588589169218306 
 01/05  13:00:00,16.080391357197784,15.237524448544246 
 01/05  14:00:00,16.015993987615248,15.126383588524508 
 01/05  15:00:00,15.89646361428477,14.991409381616672 
 01/05  16:00:00,15.78883789181651,14.902793252428282 
 01/05  17:00:00,18.607851863926738,18.57718479319207 
 01/05  18:00:00,18.827284423120095,18.89649875071899 
 01/05  19:00:00,18.81982911616972,18.86501768983776 
 01/05  20:00:00,18.822885937658186,18.866752735348436 
 01/05  21:00:00,18.819618455130838,18.880583897752829 
 01/05  22:00:00,18.816046758479467,18.87715098710092 
 01/05  23:00:00,18.82603502234742,18.865116051416828 
 01/05  24:00:00,18.801051364616798,18.8270799169209 
 01/06  01:00:00,16.3354118331176,15.962504259759811 
 01/06  02:00:00,15.766596420829334,15.244935988785464 
 01/06  03:00:00,15.43951618416029,14.842335017828038 
 01/06  04:00:00,15.315890913088064,14.665159118200906 
 01/06  05:00:00,16.74935442529734,16.4120758139889 
 01/06  06:00:00,18.783437415855347,18.80513177130522 
 01/06  07:00:00,18.866999282740765,18.90676283157952 
 01/06  08:00:00,17.672191444954757,17.503120108184019 
 01/06  09:00:00,16.09963169811675,15.562617245065417 
 01/06  10:00:00,15.842206461940929,15.175602997184422 
 01/06  11:00:00,15.86143326583787,15.119877210324433 
 01/06  12:00:00,15.86718715388151,15.06090127794592 
