Date/Time,01GROUNDFLOOR:KITCHEN:Zone Mean Air Temperature [C](Hourly),02FIRSTFLOOR:MASTER:Zone Mean Air Temperature [C](Hourly) 
 01/01  01:00:00,15.447195446275519,15.166316486227137 
 01/01  02:00:00,14.722385661007085,14.205181286788795 
 01/01  03:00:00,18.10412715037974,18.18111203672775 
 01/01  04:00:00,18.54093743670647,18.59214657809406 
 01/01  05:00:00,18.49065459969578,18.489565259831829 
 01/01  06:00:00,18.532523697294516,18.58764831704672 
 01/01  07:00:00,18.583308645508525,18.658820090763805 
 01/01  08:00:00,18.604894883876598,18.683057362753599 
 01/01  09:00:00,18.563888544357483,18.658662727469648 
 01/01  10:00:00,18.577966308082588,18.65227175854055 
 01/01  11:00:00,16.157738276539555,15.519273880910263 
 01/01  12:00:00,16.045822809728788,15.54661973306634 
 01/01  13:00:00,15.924424502623062,15.563772194756244 
 01/01  14:00:00,15.918957851742097,15.465269819830013 
 01/01  15:00:00,15.787258318354004,14.998108760782309 
 01/01  16:00:00,15.450664055292215,14.460141010235688 
 01/01  17:00:00,18.32719651170845,18.28675912764364 
 01/01  18:00:00,18.573231044194068,18.62413166816836 
 01/01  19:00:00,18.574060636487326,18.631024918664126 
 01/01  20:00:00,18.532158873202257,18.553833594832797 
 01/01  21:00:00,18.566112517348416,18.629975434123325 
 01/01  22:00:00,18.561071122225209,18.624399070081524 
 01/01  23:00:00,18.558355897123194,18.61717614267229 
 01/01  24:00:00,18.5252406546674,18.570306234324585 
 01/02  01:00:00,15.658790735685085,15.353540319675222 
 01/02  02:00:00,15.223950531730499,14.680240880141647 
 01/02  03:00:00,18.28707487001852,18.300674079714605 
 01/02  04:00:00,18.569238526563127,18.654573375233004 
 01/02  05:00:00,18.584040364084478,18.627672159064099 
 01/02  06:00:00,18.577504132779539,18.623933339042716 
 01/02  07:00:00,18.57896332312185,18.635543992439346 
 01/02  08:00:00,18.553249745071356,18.654645179028976 
 01/02  09:00:00,18.52606449957984,18.565481986407943 
 01/02  10:00:00,18.546624942969758,18.623960801297178 
 01/02  11:00:00,16.3362433566744,15.521391101876123 
 01/02  12:00:00,16.040268477484039,14.899309027985608 
 01/02  13:00:00,16.016530139675355,15.01597881620005 
 01/02  14:00:00,15.983924255976236,15.143422256882494 
 01/02  15:00:00,15.833776219939061,14.934508897192363 
 01/02  16:00:00,15.592175648564933,14.506370872928127 
 01/02  17:00:00,18.348256002406396,18.29864593120925 
 01/02  18:00:00,18.581097276470176,18.641673188562593 
